ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,1,100361,0,3,US,2008,2037,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,3,RWA,0,NA,1,0.62,3,NA,NA,NA,5,NA,NA,NA,NA,2,Mail correspondence,r,0.02,NA,2037,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,4.91e-4,0.022159,0.020003,4.92e-4,0.022181,2037,0.147200399829676,224,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,1,100361,0,3,US,2008,1896,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,4,Political ideology (rep.),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,3,Mail correspondence,r,0.1,NA,1896,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,5.17e-4,0.022738,0.100335,5.28e-4,0.022978,1896,0.991948309914997,225,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,1,100361,0,3,US,2008,1925,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,5,Muslim thermometer,0,NA,2,NA,1,1,3,0,99,NA,NA,NA,NA,4,Mail correspondence,r,0.077,NA,1925,NA,NA,NA,NA,NA,NA,NA,NA,0,0.077,5.14e-4,0.022672,0.077153,5.2e-4,0.022804,1925,0.92267038341754,226,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,2,100362,0,3,US,2012,4508,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,1,Support for wiretapping,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,5,Mail correspondence,r,0.1,NA,4508,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,2.17e-4,0.014731,0.100335,2.22e-4,0.0149,4508,0.999999102303328,227,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,2,100362,0,3,US,2012,5283,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,2,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,6,Mail correspondence,r,0.183,NA,5283,NA,NA,NA,NA,NA,NA,NA,NA,0,0.183,1.77e-4,0.013304,0.185085,1.89e-4,0.013748,5283,1,228,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,2,100362,0,3,US,2012,5320,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,3,RWA,0,NA,1,0.62,3,NA,NA,NA,5,NA,NA,NA,NA,7,Mail correspondence,r,0.107,NA,5320,NA,NA,NA,NA,NA,NA,NA,NA,0,0.107,1.84e-4,0.013565,0.107411,1.88e-4,0.013711,5320,0.999999997859154,229,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,2,100362,0,3,US,2012,5072,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,4,Political ideology (rep.),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,8,Mail correspondence,r,0.159,NA,5072,NA,NA,NA,NA,NA,NA,NA,NA,0,0.159,1.87e-4,0.013675,0.160361,1.97e-4,0.014036,5072,1,230,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,2,100362,0,3,US,2012,5246,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,5,Muslim thermometer,0,NA,2,NA,1,1,3,0,99,NA,NA,NA,NA,9,Mail correspondence,r,0.168,NA,5246,NA,NA,NA,NA,NA,NA,NA,NA,0,0.168,1.8e-4,0.013416,0.169608,1.91e-4,0.01382,5246,1,231,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,3,100363,0,3,US,2016,3606,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,2,Support for torture,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,10,Mail correspondence,r,0.133,NA,3606,NA,NA,NA,NA,NA,NA,NA,NA,0,0.133,2.68e-4,0.016371,0.133793,2.78e-4,0.016673,3606,0.999999999368396,232,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,3,100363,0,3,US,2016,3590,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,3,RWA,0,NA,1,0.62,3,NA,NA,NA,5,NA,NA,NA,NA,11,Mail correspondence,r,0.093,NA,3590,NA,NA,NA,NA,NA,NA,NA,NA,0,0.093,2.74e-4,0.016553,0.09327,2.79e-4,0.016703,3590,0.999856539812067,233,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,1,100361,0,3,US,2016,3550,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,4,Political ideology (rep.),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,12,Mail correspondence,r,0.064,NA,3550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.064,2.79e-4,0.016703,0.064088,2.82e-4,0.016793,3550,0.968371434860988,234,Threat,No ideology
10036,"Carriere, Hendricks, & Moghaddam",2019,1,0.933,ITT,Political sophistication,NA,1,0,1,100361,0,3,US,2016,3546,1,0,American adults,0,NA,49.1,17.2,NA,53.2,NA,NA,NA,NA,NA,3,62.3,NA,3,1,Terrorist threat,10,0,0,NA,0,0,NA,-99,-99,NA,NA,5,Muslim thermometer,0,NA,2,NA,1,1,3,0,99,NA,NA,NA,NA,13,Mail correspondence,r,0.121,NA,3546,NA,NA,NA,NA,NA,NA,NA,NA,0,0.121,2.74e-4,0.016553,0.121596,2.82e-4,0.016793,3546,0.999999934973188,235,Threat,No ideology
10037,Castanho Silva,2018,1,2.498,SJT,TMT,NA,1,0,1,100371,0,2,France,2015,697,1,0,French population,1,NA,44.98,19.36,15-114,0.525,NA,5.13,2.26,0-10,NA,3,NA,NA,3,1,Terrorist attack,1,1,1,Charlie Hebdo attacks,1,2,12,1,0,NA,NA,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,1,Table 1 on p. 3,"m, sd",NA,NA,NA,5.07,2.38,430,5.19,2.14,267,NA,NA,0,0.025454,0.001432,0.037842,0.025459,0.001441,0.037961,697,0.102955383408398,236,Acts of violence,Islamist
10037,Castanho Silva,2018,1,2.498,SJT,TMT,NA,1,0,1,100371,0,2,EU,2015,4885,1,0,EU population,1,NA,44.09,18.11,15-114,0.51,NA,4.925,2.055,0-10,NA,3,NA,NA,3,1,Terrorist attack,1,1,1,Charlie Hebdo attacks,1,1,12,1,0,NA,NA,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,2,Table 1 on p. 3,"m, sd",NA,NA,NA,4.99,2.1,2033,4.86,4.99,2852,NA,NA,0,-0.031275,2.04e-4,0.014283,-0.031285,2.05e-4,0.014318000000000001,4885,0.589482195183108,237,Acts of violence,Islamist
10037,Castanho Silva,2018,1,2.498,SJT,TMT,NA,1,0,2,100372,0,2,France,2015,1025,1,0,French population,1,NA,47.67,19.6,15-99,0.52,NA,NA,NA,NA,NA,3,NA,NA,3,1,Terrorist attack,1,1,1,November 2015 Paris attacks,1,2,130,2,0,NA,NA,1,Immigration attitudes,0,NA,3,NA,1,4,2,1,10,NA,NA,NA,NA,3,Table 5 on p. 8,"m, sd",NA,NA,NA,2.74,0.95,928,2.55,1,97,NA,NA,0,-0.058149,9.67e-4,0.031097,-0.058214,9.78e-4,0.031273,1025,0.460976399592205,238,Acts of violence,Islamist
10037,Castanho Silva,2018,1,2.498,SJT,TMT,NA,1,0,2,100372,0,2,EU,2015,1025,1,0,EU population,1,NA,47.91,18.55,15-99,0.52,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Terrorist attack,1,1,1,November 2015 Paris attacks,1,1,130,2,0,NA,NA,1,Immigration attitudes,0,NA,3,NA,1,4,2,1,10,NA,NA,NA,NA,4,Table 5 on p. 8,"m, sd",NA,NA,NA,2.79,0.97,19058,2.88,0.99,7537,NA,NA,0,0.041532,3.7e-5,0.006083,0.041556,3.8e-5,0.006164,26595,0.999999270247296,239,Acts of violence,Islamist
10037,Castanho Silva,2018,1,2.498,SJT,TMT,NA,1,0,2,100372,0,2,France,2015,1025,1,0,French population,1,NA,47.67,19.6,15-99,0.52,NA,NA,NA,NA,NA,3,NA,NA,3,1,Terrorist attack,1,1,1,November 2015 Paris attacks,1,2,130,2,0,NA,NA,2,Refugee attitudes,0,NA,3,NA,1,4,2,1,10,NA,NA,NA,NA,5,Table 5 on p. 8,"m, sd",NA,NA,NA,2.34,0.94,928,2.31,0.96,97,NA,NA,0,-0.009323,9.75e-4,0.031225,-0.009323,9.78e-4,0.031273,1025,0.0602300689852479,240,Acts of violence,Islamist
10037,Castanho Silva,2018,1,2.498,SJT,TMT,NA,1,0,2,100372,0,2,EU,2015,1025,1,0,EU population,1,NA,47.91,18.55,15-99,0.52,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Terrorist attack,1,1,1,November 2015 Paris attacks,1,1,130,2,0,NA,NA,2,Refugee attitudes,0,NA,3,NA,1,4,2,1,10,NA,NA,NA,NA,6,Table 5 on p. 8,"m, sd",NA,NA,NA,2.19,0.95,19058,2.43,1.02,7537,NA,NA,0,0.110775,3.6e-5,0.006,0.111231,3.8e-5,0.006164,26595,1,241,Acts of violence,Islamist
10038,Celebi et al.,2014,1,1.216,Conflict frames,Responsibility Attribution,NA,2,0,1,100381,0,3,Turkey,2012,288,0,1,University students (Kurdish),0,NA,21.17,1.88,18-27,54,NA,3.75,2.01,0-10,0.3409090909090909,1,NA,NA,1,1,Terrorism frame,16,0,1,Conflict between Turkey and PKK,6,2,NA,2,1,NA,Kurds,1,Outgroup trust,0,NA,2,0.78,3,2,1,1,99,NA,NA,NA,NA,1,Table 2 on p. 69,r,0.24,NA,288,NA,NA,NA,NA,NA,NA,NA,1,0,-0.24,0.003094,0.055624,-0.244774,0.003509,0.059237,288,0.985329756120066,242,Other,Other
10038,Celebi et al.,2014,1,1.216,Conflict frames,Responsibility Attribution,NA,2,0,1,100381,0,3,Turkey,2012,337,0,1,University students (Turkish),0,NA,21.17,1.88,18-27,54,NA,5.72,1.96,0-10,0.52,3,NA,NA,2,1,Terrorism frame,16,0,1,Conflict between Turkey and PKK,6,2,NA,2,1,NA,Turks,1,Outgroup trust,0,NA,2,0.74,3,2,1,2,99,NA,NA,NA,NA,2,Table 2 on p. 69,r,-0.1,NA,337,NA,NA,NA,NA,NA,NA,NA,1,0,0.1,0.002917,0.054009,0.100335,0.002994,0.054717,337,0.450748367098462,243,Other,Other
10038,Celebi et al.,2014,1,1.216,Conflict frames,Responsibility Attribution,NA,2,0,1,100381,0,3,Turkey,2012,288,0,1,University students (Kurdish),0,NA,21.17,1.88,18-27,54,NA,3.75,2.01,0-10,0.3409090909090909,1,NA,NA,1,1,Terrorism frame,16,0,1,Conflict between Turkey and PKK,6,2,NA,2,1,NA,Kurds,2,National identity,0,NA,1,0.91,3,NA,NA,NA,1,NA,NA,NA,NA,3,Table 2 on p. 69,r,0.23,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,0,0.23,0.003125,0.055902,0.234189,0.003509,0.059237,288,0.97724435012957,244,Other,Other
10038,Celebi et al.,2014,1,1.216,Conflict frames,Responsibility Attribution,NA,2,0,1,100381,0,3,Turkey,2012,337,0,1,University students (Turkish),0,NA,21.17,1.88,18-27,54,NA,5.72,1.96,0-10,0.52,3,NA,NA,2,1,Terrorism frame,16,0,1,Conflict between Turkey and PKK,6,2,NA,2,1,NA,Turks,2,National identity,0,NA,1,0.92,3,NA,NA,NA,1,NA,NA,NA,NA,4,Table 2 on p. 69,r,0.11,NA,337,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0.002905,0.053898,0.110447,0.002994,0.054717,337,0.524399046462236,245,Other,Other
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,1,100391,0,3,US,2016,220,2,0,MTurkers,0,NA,40.5,12.8,NA,48.2,36.8,NA,NA,NA,NA,3,52.7,NA,3,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,1,Anti-immigrant sentiment,0,NA,2,0.9,3,2,2,0,99,NA,NA,NA,NA,1,Table 1 on p. 342,r,0.18,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,0,0.18,0.004275,0.065383,0.181983,0.004608,0.067882,220,0.766155731394141,246,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,1,100391,0,3,US,2016,220,2,0,MTurkers,0,NA,40.5,12.8,NA,48.2,36.8,NA,NA,NA,NA,3,52.7,NA,3,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,2,RWA,0,NA,1,0.96,3,NA,NA,NA,5,NA,NA,NA,NA,2,Table 1 on p. 342,r,0.27,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,0,0.27,0.003925,0.06265,0.276864,0.004608,0.067882,220,0.983288001710668,247,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,1,100391,0,3,US,2016,220,2,0,MTurkers,0,NA,40.5,12.8,NA,48.2,36.8,NA,NA,NA,NA,3,52.7,NA,3,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,3,Neoliberalism (privatization),0,NA,1,0.94,3,NA,NA,NA,6,NA,NA,NA,NA,3,Table 1 on p. 342,r,0.03,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,0.004558,0.067513,0.030009,0.004608,0.067882,220,0.0726840770797317,248,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,1,100391,0,3,US,2016,220,2,0,MTurkers,0,NA,40.5,12.8,NA,48.2,36.8,NA,NA,NA,NA,3,52.7,NA,3,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,4,Nationalism: nativism,0,NA,1,0.82,3,NA,NA,NA,1,NA,NA,NA,NA,4,Table 1 on p. 342,r,0.21,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,0,0.21,0.004172,0.064591,0.213171,0.004608,0.067882,220,0.882324450764789,249,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,1,100391,0,3,US,2016,220,2,0,MTurkers,0,NA,40.5,12.8,NA,48.2,36.8,NA,NA,NA,NA,3,52.7,NA,3,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,5,Nationalism: unilateralism,0,NA,1,0.66,2,NA,NA,NA,1,NA,NA,NA,NA,5,Table 1 on p. 342,r,0.12,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0.004436,0.066603,0.120581,0.004608,0.067882,220,0.428557564475991,250,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,1,100391,0,3,US,2016,220,2,0,MTurkers,0,NA,40.5,12.8,NA,48.2,36.8,NA,NA,NA,NA,3,52.7,NA,3,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,6,Government efficiency,0,NA,1,0.82,3,NA,NA,NA,2,NA,NA,NA,NA,6,Table 1 on p. 342,r,-0.02,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0.004563,0.06755,-0.020003,0.004608,0.067882,220,0.0599687363712944,251,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,2,100392,0,3,Germany,2016,230,2,0,Clickworkers,0,NA,37.3,12.1,NA,45.5,NA,NA,NA,NA,NA,4,85.3,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,1,Anti-immigrant sentiment,0,NA,2,0.87,3,2,2,0,99,NA,NA,NA,NA,7,Table 1 on p. 342,r,0.21,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,0,0.21,0.00399,0.063166,0.213171,0.004405,0.06637,230,0.895822094822525,252,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,2,100392,0,3,Germany,2016,230,2,0,Clickworkers,0,NA,37.3,12.1,NA,45.5,NA,NA,NA,NA,NA,4,85.3,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,2,RWA,0,NA,1,0.86,3,NA,NA,NA,5,NA,NA,NA,NA,8,Table 1 on p. 342,r,0.22,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,0,0.22,0.003954,0.062881,0.223656,0.004405,0.06637,230,0.921670340849589,253,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,2,100392,0,3,Germany,2016,230,2,0,Clickworkers,0,NA,37.3,12.1,NA,45.5,NA,NA,NA,NA,NA,4,85.3,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,3,Neoliberalism (privatization),0,NA,1,0.88,3,NA,NA,NA,6,NA,NA,NA,NA,9,Table 1 on p. 342,r,0.21,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,0,0.21,0.00399,0.063166,0.213171,0.004405,0.06637,230,0.895822094822525,254,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,2,100392,0,3,Germany,2016,230,2,0,Clickworkers,0,NA,37.3,12.1,NA,45.5,NA,NA,NA,NA,NA,4,85.3,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,4,Nationalism: nativism,0,NA,1,0.76,3,NA,NA,NA,1,NA,NA,NA,NA,10,Table 1 on p. 342,r,0.15,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0.004173,0.064599,0.15114,0.004405,0.06637,230,0.626108585771837,255,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,2,100392,0,3,Germany,2016,230,2,0,Clickworkers,0,NA,37.3,12.1,NA,45.5,NA,NA,NA,NA,NA,4,85.3,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,5,Nationalism: unilateralism,0,NA,1,0.65,2,NA,NA,NA,1,NA,NA,NA,NA,11,Table 1 on p. 342,r,0.31,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,0,0.31,0.003568,0.059733,0.320545,0.004405,0.06637,230,0.998006204971215,256,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,2,100392,0,3,Germany,2016,230,2,0,Clickworkers,0,NA,37.3,12.1,NA,45.5,NA,NA,NA,NA,NA,4,85.3,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,6,Government efficiency,0,NA,1,0.87,3,NA,NA,NA,2,NA,NA,NA,NA,12,Table 1 on p. 342,r,-0.17,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.17,0.004118,0.064172,-0.171667,0.004405,0.06637,230,0.736130080880403,257,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,3,100393,1,3,UK,2018,151,2,0,Professional Service at Qualtrics,0,NA,46.9,16.1,NA,72.2,NA,NA,NA,NA,NA,3,74.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,1,Anti-immigrant sentiment,0,NA,2,0.93,3,2,2,0,99,NA,NA,NA,NA,13,Table 2 on p. 345,r,0.1,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.006534,0.080833,0.100335,0.006757,0.082201,151,0.23153228948596,258,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,3,100393,1,3,UK,2018,151,2,0,Professional Service at Qualtrics,0,NA,46.9,16.1,NA,72.2,NA,NA,NA,NA,NA,3,74.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,2,Anti-refugee sentiment,0,NA,2,0.92,3,2,2,0,99,NA,NA,NA,NA,14,Table 2 on p. 345,r,0.07,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07,0.006601,0.081247,0.070115,0.006757,0.082201,151,0.136995211324026,259,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,3,100393,1,3,UK,2018,151,2,0,Professional Service at Qualtrics,0,NA,46.9,16.1,NA,72.2,NA,NA,NA,NA,NA,3,74.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,3,RWA,0,NA,1,0.91,3,NA,NA,NA,5,NA,NA,NA,NA,15,Table 2 on p. 345,r,0.31,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0.31,0.005447,0.073804,0.320545,0.006757,0.082201,151,0.974489596290371,260,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,3,100393,1,3,UK,2018,151,2,0,Professional Service at Qualtrics,0,NA,46.9,16.1,NA,72.2,NA,NA,NA,NA,NA,3,74.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,4,Neoliberalism (privatization),0,NA,1,0.91,3,NA,NA,NA,6,NA,NA,NA,NA,16,Table 2 on p. 345,r,0.03,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,0.006655,0.081578,0.030009,0.006757,0.082201,151,0.0653816879239988,261,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,3,100393,1,3,UK,2018,151,2,0,Professional Service at Qualtrics,0,NA,46.9,16.1,NA,72.2,NA,NA,NA,NA,NA,3,74.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,5,Nationalism: nativism,0,NA,1,0.84,3,NA,NA,NA,1,NA,NA,NA,NA,17,Table 2 on p. 345,r,0.11,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0.006506,0.08066,0.110447,0.006757,0.082201,151,0.270484340422656,262,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,3,100393,1,3,UK,2018,151,2,0,Professional Service at Qualtrics,0,NA,46.9,16.1,NA,72.2,NA,NA,NA,NA,NA,3,74.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,6,Nationalism: unilateralism,0,NA,1,0.74,3,NA,NA,NA,1,NA,NA,NA,NA,18,Table 2 on p. 345,r,0.18,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0.18,0.006242,0.079006,0.181983,0.006757,0.082201,151,0.602715498491158,263,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,3,100393,1,3,UK,2018,151,2,0,Professional Service at Qualtrics,0,NA,46.9,16.1,NA,72.2,NA,NA,NA,NA,NA,3,74.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,7,Government efficiency,0,NA,1,0.87,3,NA,NA,NA,2,NA,NA,NA,NA,19,Table 2 on p. 345,r,0.02,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0.006661,0.081615,0.020003,0.006757,0.082201,151,0.0567417971691894,264,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,4,100394,1,3,Spain,2018,183,2,0,Professional Service at Qualtrics,0,NA,42.8,11.4,NA,58.5,NA,NA,NA,NA,NA,4,85.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,1,Anti-immigrant sentiment,0,NA,2,0.87,3,2,2,0,99,NA,NA,NA,NA,20,Table 2 on p. 345,r,-0.01,NA,183,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.01,0.005493,0.074115,-0.01,0.005556,0.074539,183,0.0519863967856412,265,Threat,Islamist
10039,Cheung-Blunden,2020,1,1.537,Ethnocentrism; ITT,NA,NA,2,0,4,100394,1,3,Spain,2018,183,2,0,Professional Service at Qualtrics,0,NA,42.8,11.4,NA,58.5,NA,NA,NA,NA,NA,4,85.8,NA,2,1,Terroristic risk,10,1,0,NA,1,0,NA,-99,-99,NA,NA,2,Anti-refugee sentiment,0,NA,2,0.87,3,2,2,0,99,NA,NA,NA,NA,21,Table 2 on p. 345,r,-0.01,NA,183,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.01,0.005493,0.074115,-0.01,0.005556,0.074539,183,0.0519863967856412,266,Threat,Islamist
